,idProject,nameProject,productionClass,testCase,PR,isTestRedundancy,isTestRedundancyManual,prediction
1123,50.0,hadoop,TableMapping,org.apache.hadoop.net.testtablemapping.testclearingcachedmappings,0.0,False,False,False
1130,50.0,hadoop,DomainSocketWatcher,org.apache.hadoop.net.unix.testdomainsocketwatcher.testcreateshutdown,0.0,False,False,False
1131,50.0,hadoop,NfsExports,org.apache.hadoop.nfs.testnfsexports.testcidrlongrw,0.0,False,False,False
1133,50.0,hadoop,NfsExports,org.apache.hadoop.nfs.testnfsexports.testinvalidseparator,0.0,False,False,False
1134,50.0,hadoop,NfsExports,org.apache.hadoop.nfs.testnfsexports.testregexgrouping,0.0,False,False,False
1135,50.0,hadoop,NfsExports,org.apache.hadoop.nfs.testnfsexports.testregexhostro,0.0,False,False,False
1136,50.0,hadoop,NfsExports,org.apache.hadoop.nfs.testnfsexports.testregexhostrw,0.0,False,False,False
1137,50.0,hadoop,NfsExports,org.apache.hadoop.nfs.testnfsexports.testregexipro,0.0,False,False,False
1138,50.0,hadoop,NfsTime,org.apache.hadoop.nfs.testnfstime.testconstructor,0.0,False,False,False
1141,50.0,hadoop,RpcAuthInfo,org.apache.hadoop.oncrpc.security.testrpcauthinfo.testinvalidauthflavor,0.0,False,False,False
1142,50.0,hadoop,RpcAcceptedReply,org.apache.hadoop.oncrpc.testrpcacceptedreply.testacceptstate,0.0,False,False,False
1144,50.0,hadoop,RpcCallCache,org.apache.hadoop.oncrpc.testrpccallcache.testrpccallcacheconstructorillegalargumentnegative,0.0,False,False,False
1145,50.0,hadoop,RpcMessage,org.apache.hadoop.oncrpc.testrpcmessage.testrpcmessage,0.0,False,False,False
1147,50.0,hadoop,RpcReply,org.apache.hadoop.oncrpc.testrpcreply.testreplystatefrominvalidvalue1,0.0,False,False,False
1149,50.0,hadoop,DatanodeVersionFile,org.apache.hadoop.ozone.container.common.helpers.testdatanodeversionfile.testverifyctime,0.0,False,False,False
1151,50.0,hadoop,ContainerDataYaml,org.apache.hadoop.ozone.container.common.impl.testcontainerdatayaml.testincorrectchecksum,0.0,False,False,False
1152,50.0,hadoop,ContainerDataYaml,org.apache.hadoop.ozone.container.common.impl.testcontainerdatayaml.testincorrectcontainerfile,0.0,False,False,False
1153,50.0,hadoop,ReportManager,org.apache.hadoop.ozone.container.common.report.testreportmanager.testreportmanagerinit,0.0,False,False,False
1155,50.0,hadoop,ReportPublisher,org.apache.hadoop.ozone.container.common.report.testreportpublisher.testreportpublisherinit,0.0,False,False,False
1157,50.0,hadoop,HeartbeatEndpointTask,org.apache.hadoop.ozone.container.common.states.endpoint.testheartbeatendpointtask.testheartbeatwithoutreports,0.0,False,False,False
1158,50.0,hadoop,BlockDeletingService,org.apache.hadoop.ozone.container.common.testblockdeletingservice.testshutdownservice,0.0,False,False,False
1161,50.0,hadoop,Endpoint,org.apache.hadoop.ozone.container.common.testendpoint.testheartbeatwithcommandstatusreport,0.0,False,False,False
1163,50.0,hadoop,HddsVolume,org.apache.hadoop.ozone.container.common.volume.testhddsvolume.testshutdown,0.0,False,False,False
1166,50.0,hadoop,VolumeSet,org.apache.hadoop.ozone.container.common.volume.testvolumeset.testfailvolumes,0.0,False,False,False
1171,50.0,hadoop,KeyValueBlockIterator,org.apache.hadoop.ozone.container.keyvalue.testkeyvalueblockiterator.testkeyvalueblockiteratorwithonlydeletedblocks,0.0,False,False,False
1173,50.0,hadoop,ContainerMetrics,org.apache.hadoop.ozone.container.metrics.testcontainermetrics.testcontainermetrics,0.0,False,False,False
1178,50.0,hadoop,LeaseManager,org.apache.hadoop.ozone.lease.testleasemanager.testreusetimedoutlease,0.0,False,False,False
1181,50.0,hadoop,OMMetrics,org.apache.hadoop.ozone.om.testommetrics.testbucketops,0.0,False,False,False
1183,50.0,hadoop,OzoneManager,org.apache.hadoop.ozone.om.testozonemanager.testchangevolumeowner,0.0,False,False,False
1187,50.0,hadoop,OzoneManager,org.apache.hadoop.ozone.om.testozonemanager.testdeletenonexistingbucket,0.0,False,False,False
1188,50.0,hadoop,OzoneManager,org.apache.hadoop.ozone.om.testozonemanager.testexpiredopenkey,0.0,False,False,False
1189,50.0,hadoop,OzoneManager,org.apache.hadoop.ozone.om.testozonemanager.testgetkeywriterreader,0.0,False,False,False
1190,50.0,hadoop,OzoneManager,org.apache.hadoop.ozone.om.testozonemanager.testgetnonexistkey,0.0,False,False,False
1191,50.0,hadoop,OzoneManager,org.apache.hadoop.ozone.om.testozonemanager.testlistvolumes,0.0,False,False,False
1192,50.0,hadoop,OzoneManager,org.apache.hadoop.ozone.om.testozonemanager.testominitialization,0.0,False,False,False
1193,50.0,hadoop,OzoneManager,org.apache.hadoop.ozone.om.testozonemanager.testominitializationfailure,0.0,False,False,False
1194,50.0,hadoop,OzoneManagerLock,org.apache.hadoop.ozone.om.testozonemanagerlock.testsamebucketlock,0.0,False,False,False
1195,50.0,hadoop,OzoneManagerLock,org.apache.hadoop.ozone.om.testozonemanagerlock.testsamevolumelock,0.0,False,False,False
1196,50.0,hadoop,HeadBucket,org.apache.hadoop.ozone.s3.bucket.testheadbucket.testheadbucket,0.1164150705327174,False,False,False
1197,50.0,hadoop,OS3Exception,org.apache.hadoop.ozone.s3.exception.testos3exception.testos3exception,0.0,False,False,False
1198,50.0,hadoop,VirtualHostStyleFilter,org.apache.hadoop.ozone.s3.testvirtualhoststylefilter.testvirtualhoststylewithcreatebucketrequest,0.0,False,False,False
1199,50.0,hadoop,SCMMXBean,org.apache.hadoop.ozone.scm.testscmmxbean.testscmmxbean,0.0,False,False,False
1201,50.0,hadoop,XceiverClientMetrics,org.apache.hadoop.ozone.scm.testxceiverclientmetrics.testmetrics,0.0,False,False,False
1203,50.0,hadoop,StorageContainerManager,org.apache.hadoop.ozone.teststoragecontainermanager.testscminfo,0.0,False,False,False
1204,50.0,hadoop,StorageContainerManager,org.apache.hadoop.ozone.teststoragecontainermanager.testscminitialization,0.0,False,False,False
1206,50.0,hadoop,Keys,org.apache.hadoop.ozone.web.client.testkeys.testputkey,0.0,False,False,False
1207,50.0,hadoop,Volume,org.apache.hadoop.ozone.web.client.testvolume.testcreateduplicatevolume,0.0,False,False,False
1209,50.0,hadoop,BucketInfo,org.apache.hadoop.ozone.web.testbucketinfo.testbucketinfoversionandtype,0.0,False,False,False
1211,50.0,hadoop,RegistryCli,org.apache.hadoop.registry.cli.testregistrycli.testinvalidnumargs,0.0,False,False,False
1213,50.0,hadoop,RegistryPathUtils,org.apache.hadoop.registry.client.binding.testregistrypathutils.testparentof,0.0,False,False,False
1214,50.0,hadoop,CuratorService,org.apache.hadoop.registry.client.impl.testcuratorservice.testexistsmissing,0.0,False,False,False
1217,50.0,hadoop,FSRegistryOperationsService,org.apache.hadoop.registry.client.impl.testfsregistryoperationsservice.testexists,0.3299145299145299,False,False,False
1220,50.0,hadoop,RegistryOperations,org.apache.hadoop.registry.operations.testregistryoperations.testmkdirnoparent,0.0,False,False,False
1223,50.0,hadoop,RegistryOperations,org.apache.hadoop.registry.operations.testregistryoperations.teststatemptypath,0.0,False,False,False
1224,50.0,hadoop,RegistryOperations,org.apache.hadoop.registry.operations.testregistryoperations.teststatrootpath,0.0,False,False,False
1228,50.0,hadoop,RegistryDNS,org.apache.hadoop.registry.server.dns.testregistrydns.testreverselookup,0.0,False,False,False
1230,50.0,hadoop,RegistryDNS,org.apache.hadoop.registry.server.dns.testregistrydns.testupstreamfault,0.0,False,False,False
1231,50.0,hadoop,ReverseZoneUtils,org.apache.hadoop.registry.server.dns.testreversezoneutils.testgetreversezonenetworkaddress,0.0,False,False,False
1232,50.0,hadoop,ReverseZoneUtils,org.apache.hadoop.registry.server.dns.testreversezoneutils.testsplitip,0.0,False,False,False
1235,50.0,hadoop,SkylineStore,org.apache.hadoop.resourceestimator.skylinestore.impl.testskylinestore.testaddnullpipelineidexception,0.0,False,False,False
1238,50.0,hadoop,SkylineStore,org.apache.hadoop.resourceestimator.skylinestore.impl.testskylinestore.testgetnullrecurrenceid,0.0,False,False,False
1241,50.0,hadoop,CredentialProviderFactory,org.apache.hadoop.security.alias.testcredentialproviderfactory.testjksprovider,0.0,False,False,False
1243,50.0,hadoop,KerberosAuthenticator,org.apache.hadoop.security.authentication.client.testkerberosauthenticator.testauthenticationhttpclient,0.0,False,False,False
1244,50.0,hadoop,KerberosAuthenticator,org.apache.hadoop.security.authentication.client.testkerberosauthenticator.testauthenticationhttpclientpost,0.0,False,False,False
1246,50.0,hadoop,KerberosAuthenticator,org.apache.hadoop.security.authentication.client.testkerberosauthenticator.testnotauthenticatedwithmultiauthhandler,0.0,False,False,False
1247,50.0,hadoop,KerberosAuthenticator,org.apache.hadoop.security.authentication.client.testkerberosauthenticator.testwrapexceptionwithmessage,0.0,False,False,False
1248,50.0,hadoop,PseudoAuthenticator,org.apache.hadoop.security.authentication.client.testpseudoauthenticator.testauthenticationanonymousdisallowedwithpost,0.0,False,False,False
1249,50.0,hadoop,AuthenticationFilter,org.apache.hadoop.security.authentication.server.testauthenticationfilter.testdofilterauthenticatedinvalidtype,0.0,False,False,False
1250,50.0,hadoop,AuthenticationFilter,org.apache.hadoop.security.authentication.server.testauthenticationfilter.testdofilterauthenticationauthorized,0.0,False,False,False
1251,50.0,hadoop,AuthenticationFilter,org.apache.hadoop.security.authentication.server.testauthenticationfilter.testdofilterauthenticationfailure,0.0,False,False,False
1252,50.0,hadoop,AuthenticationFilter,org.apache.hadoop.security.authentication.server.testauthenticationfilter.testdofilterauthenticationunauthorizedexpired,0.0,False,False,False
1255,50.0,hadoop,AuthenticationFilter,org.apache.hadoop.security.authentication.server.testauthenticationfilter.testinit,0.0,False,False,False
1258,50.0,hadoop,JWTRedirectAuthenticationHandler,org.apache.hadoop.security.authentication.server.testjwtredirectauthenticationhandler.testorigurlwithquerystring,0.0,False,False,False
1259,50.0,hadoop,JWTRedirectAuthenticationHandler,org.apache.hadoop.security.authentication.server.testjwtredirectauthenticationhandler.testunabletoparsejwt,0.0,False,False,False
1262,50.0,hadoop,PseudoAuthenticationHandler,org.apache.hadoop.security.authentication.server.testpseudoauthenticationhandler.testanonymouson,0.0,False,False,False
1266,50.0,hadoop,KerberosName,org.apache.hadoop.security.authentication.util.testkerberosname.testtolowercase,0.0,False,False,False
1267,50.0,hadoop,RandomSignerSecretProvider,org.apache.hadoop.security.authentication.util.testrandomsignersecretprovider.testgetandrollsecrets,0.0,False,False,False
1268,50.0,hadoop,Signer,org.apache.hadoop.security.authentication.util.testsigner.testinvalidsignedtext,0.0,False,False,False
1270,50.0,hadoop,Signer,org.apache.hadoop.security.authentication.util.testsigner.testtampering,0.0,False,False,False
1272,50.0,hadoop,ZKSignerSecretProvider,org.apache.hadoop.security.authentication.util.testzksignersecretprovider.testmultiple,0.0,False,False,False
1273,50.0,hadoop,ZKSignerSecretProvider,org.apache.hadoop.security.authentication.util.testzksignersecretprovider.testmultiple1,0.0,False,False,False
1274,50.0,hadoop,AccessControlList,org.apache.hadoop.security.authorize.testaccesscontrollist.testaccesscontrollist,0.0,False,False,False
1275,50.0,hadoop,DefaultImpersonationProvider,org.apache.hadoop.security.authorize.testdefaultimpersonationprovider.testauthorizationfailure,0.0,False,False,False
1276,50.0,hadoop,DefaultImpersonationProvider,org.apache.hadoop.security.authorize.testdefaultimpersonationprovider.testauthorizationsuccess,0.0,False,False,False
1283,50.0,hadoop,SSLFactory,org.apache.hadoop.security.ssl.testsslfactory.testservercredproviderpasswords,0.0,False,False,False
1284,50.0,hadoop,Credentials,org.apache.hadoop.security.testcredentials.testwritablepropertiesempty,0.0,False,False,False
1290,50.0,hadoop,LdapGroupsMapping,org.apache.hadoop.security.testldapgroupsmapping.testgetgroups,0.0,False,False,False
1292,50.0,hadoop,LdapGroupsMapping,org.apache.hadoop.security.testldapgroupsmapping.testgetgroupswithhierarchy,0.0,False,False,False
1294,50.0,hadoop,SecurityUtil,org.apache.hadoop.security.testsecurityutil.testgethostfromprincipal,0.0,False,False,False
1297,50.0,hadoop,SecurityUtil,org.apache.hadoop.security.testsecurityutil.testsocketaddrwithnametostaticip,0.0,False,False,False
1298,50.0,hadoop,ShellBasedIdMapping,org.apache.hadoop.security.testshellbasedidmapping.teststaticmapupdate,0.0,False,False,False
1299,50.0,hadoop,ShellBasedUnixGroupsMapping,org.apache.hadoop.security.testshellbasedunixgroupsmapping.testgetgroupsresolvable,0.0,False,False,False
1301,50.0,hadoop,UserGroupInformation,org.apache.hadoop.security.testusergroupinformation.testaddnamedtoken,0.0,False,False,False
1303,50.0,hadoop,UserGroupInformation,org.apache.hadoop.security.testusergroupinformation.testconstructorwithkerberos,0.0,False,False,False
1304,50.0,hadoop,UserGroupInformation,org.apache.hadoop.security.testusergroupinformation.testconstructorwithrules,0.0,False,False,False
1306,50.0,hadoop,UserGroupInformation,org.apache.hadoop.security.testusergroupinformation.testexternaltokenfiles,0.0,False,False,False
1308,50.0,hadoop,UserGroupInformation,org.apache.hadoop.security.testusergroupinformation.testloginmodulecommit,0.0,False,False,False
1309,50.0,hadoop,UserGroupInformation,org.apache.hadoop.security.testusergroupinformation.testsetconfigwithrules,0.0,False,False,False
1316,50.0,hadoop,DelegationToken,org.apache.hadoop.security.token.delegation.testdelegationtoken.testrollmasterkey,0.0,False,False,False
1317,50.0,hadoop,DelegationToken,org.apache.hadoop.security.token.delegation.testdelegationtoken.testserialization,0.0,False,False,False
1319,50.0,hadoop,DtUtilShell,org.apache.hadoop.security.token.testdtutilshell.testedit,0.0,False,False,False
1320,50.0,hadoop,DtUtilShell,org.apache.hadoop.security.token.testdtutilshell.testformatjavaflag,0.0,False,False,False
1321,50.0,hadoop,DtUtilShell,org.apache.hadoop.security.token.testdtutilshell.testformatprotoflag,0.0,False,False,False
1322,50.0,hadoop,DtUtilShell,org.apache.hadoop.security.token.testdtutilshell.testgetwithserviceflag,0.0,False,False,False
1323,50.0,hadoop,DtUtilShell,org.apache.hadoop.security.token.testdtutilshell.testprint,0.0,False,False,False
1325,50.0,hadoop,Token,org.apache.hadoop.security.token.testtoken.testdecodewritableargsanitycheck,0.0,False,False,False
1326,50.0,hadoop,ServiceLauncher,org.apache.hadoop.service.launcher.testservicelauncher.testbasicexceptionformatting,0.0,False,False,False
1328,50.0,hadoop,ServiceLauncher,org.apache.hadoop.service.launcher.testservicelauncher.testinnercause,0.0,False,False,False
1329,50.0,hadoop,ServiceLauncher,org.apache.hadoop.service.launcher.testservicelauncher.testrunnoargsallowedservice,0.0,False,False,False
1331,50.0,hadoop,ServiceLauncher,org.apache.hadoop.service.launcher.testservicelauncher.testshutdownhook,0.0,False,False,False
1332,50.0,hadoop,ServiceLauncher,org.apache.hadoop.service.launcher.testservicelauncher.teststoppinginstartlaunchableservice,0.0,False,False,False
1333,50.0,hadoop,CompositeService,org.apache.hadoop.service.testcompositeservice.testaddinitedsiblinginstart,0.0,False,False,False
1334,50.0,hadoop,CompositeService,org.apache.hadoop.service.testcompositeservice.testaddserviceininit,0.0,False,False,False
1337,50.0,hadoop,CompositeService,org.apache.hadoop.service.testcompositeservice.testaddstoppedchildininit,0.0,False,False,False
1338,50.0,hadoop,CompositeService,org.apache.hadoop.service.testcompositeservice.testaddstoppedchildinstart,0.0,False,False,False
1342,50.0,hadoop,CompositeService,org.apache.hadoop.service.testcompositeservice.testservicestartup,0.0,False,False,False
1345,50.0,hadoop,StreamAggregate,org.apache.hadoop.streaming.teststreamaggregate.testcommandline,0.0,False,False,False
1350,50.0,hadoop,CopyListing,org.apache.hadoop.tools.testcopylisting.testbuildlisting,0.0,False,False,False
1351,50.0,hadoop,CopyListing,org.apache.hadoop.tools.testcopylisting.testwithrandomfilelisting,0.0,False,False,False
1358,50.0,hadoop,DistCpOptions,org.apache.hadoop.tools.testdistcpoptions.testverboselog,0.0,False,False,False
1359,50.0,hadoop,DistCpSync,org.apache.hadoop.tools.testdistcpsync.testfallback,0.0,False,False,False
1366,50.0,hadoop,HadoopArchives,org.apache.hadoop.tools.testhadooparchives.testglobfiles,0.0,False,False,False
1367,50.0,hadoop,HadoopArchives,org.apache.hadoop.tools.testhadooparchives.testrelativepath,0.0,False,False,False
1369,50.0,hadoop,OptionsParser,org.apache.hadoop.tools.testoptionsparser.testexclusionsoption,0.0,False,False,False
1370,50.0,hadoop,OptionsParser,org.apache.hadoop.tools.testoptionsparser.testmissingsourceinfo,0.0,False,False,False
1371,50.0,hadoop,OptionsParser,org.apache.hadoop.tools.testoptionsparser.testoptionsappendtoconfdoesntoverwritebandwidth,0.0,False,False,False
1378,50.0,hadoop,OptionsParser,org.apache.hadoop.tools.testoptionsparser.testparsezerobandwidth,0.0,False,False,False
1379,50.0,hadoop,OptionsParser,org.apache.hadoop.tools.testoptionsparser.testsourcelisting,0.0,False,False,False
1382,50.0,hadoop,DistCpUtils,org.apache.hadoop.tools.util.testdistcputils.testgetrelativepath,0.0,False,False,False
1384,50.0,hadoop,DistCpUtils,org.apache.hadoop.tools.util.testdistcputils.testpreserveonfileupwardrecursion,0.0,False,False,False
1386,50.0,hadoop,DistCpUtils,org.apache.hadoop.tools.util.testdistcputils.testreplfactornotpreservedonerasurecodedfile,0.0,False,False,False
1387,50.0,hadoop,ProducerConsumer,org.apache.hadoop.tools.util.testproducerconsumer.testmultipleproducerconsumer,0.0,False,False,False
1394,50.0,hadoop,ChildReaper,org.apache.hadoop.util.curator.testchildreaper.testsomenodes,0.0,False,False,False
1396,50.0,hadoop,ApplicationClassLoader,org.apache.hadoop.util.testapplicationclassloader.testconstructurlsfromclasspath,0.0,False,False,False
1397,50.0,hadoop,ApplicationClassLoader,org.apache.hadoop.util.testapplicationclassloader.testgetresource,0.0,False,False,False
1399,50.0,hadoop,ChunkedArrayList,org.apache.hadoop.util.testchunkedarraylist.testremovals,0.0,False,False,False
1400,50.0,hadoop,Classpath,org.apache.hadoop.util.testclasspath.testhelp,0.0,False,False,False
1401,50.0,hadoop,Classpath,org.apache.hadoop.util.testclasspath.testjarreplace,0.0,False,False,False
1404,50.0,hadoop,CrcUtil,org.apache.hadoop.util.testcrcutil.testtomulticrcstringmultipleelements,0.0,False,False,False
1405,50.0,hadoop,DataChecksum,org.apache.hadoop.util.testdatachecksum.testcrc32,0.0,False,False,False
1407,50.0,hadoop,DataChecksum,org.apache.hadoop.util.testdatachecksum.testtostring,0.0,False,False,False
1408,50.0,hadoop,DirectBufferPool,org.apache.hadoop.util.testdirectbufferpool.testbuffersarereset,0.0,False,False,False
1410,50.0,hadoop,DiskChecker,org.apache.hadoop.util.testdiskchecker.testcheckdir_notlistable,0.0,False,False,False
1413,50.0,hadoop,FastNumberFormat,org.apache.hadoop.util.testfastnumberformat.testlongwithpadding,0.0,False,False,False
1414,50.0,hadoop,FileBasedIPList,org.apache.hadoop.util.testfilebasediplist.testforbadfile,0.0,False,False,False
1416,50.0,hadoop,FileBasedIPList,org.apache.hadoop.util.testfilebasediplist.testwithmultiplesubnetandips,0.0,False,False,False
1417,50.0,hadoop,FindClass,org.apache.hadoop.util.testfindclass.testcreatefailsinconstructor,0.0,False,False,False
1419,50.0,hadoop,FindClass,org.apache.hadoop.util.testfindclass.testfailsnosuchresource,0.0,False,False,False
1421,50.0,hadoop,GenericOptionsParser,org.apache.hadoop.util.testgenericoptionsparser.testconfwithmultipleopts,0.0,False,False,False
1422,50.0,hadoop,GenericsUtil,org.apache.hadoop.util.testgenericsutil.testgetclass,0.0,False,False,False
1424,50.0,hadoop,HostsFileReader,org.apache.hadoop.util.testhostsfilereader.testhostfilereaderwithspaces,0.0,False,False,False
1426,50.0,hadoop,HttpExceptionUtils,org.apache.hadoop.util.testhttpexceptionutils.testvalidateresponsejsonerrorknownexception,0.0,False,False,False
1430,50.0,hadoop,JarFinder,org.apache.hadoop.util.testjarfinder.testexistingmanifest,0.0,False,False,False
1432,50.0,hadoop,JarFinder,org.apache.hadoop.util.testjarfinder.testjar,0.0,False,False,False
1433,50.0,hadoop,JsonSerialization,org.apache.hadoop.util.testjsonserialization.testfilesystememptypath,0.0,False,False,False
1434,50.0,hadoop,JsonSerialization,org.apache.hadoop.util.testjsonserialization.testfilesystemroundtrip,0.0,False,False,False
1435,50.0,hadoop,LightWeightResizableGSet,org.apache.hadoop.util.testlightweightresizablegset.testbasicoperations,0.0,False,False,False
1436,50.0,hadoop,LineReader,org.apache.hadoop.util.testlinereader.testcustomdelimiter,0.0,False,False,False
1438,50.0,hadoop,MachineList,org.apache.hadoop.util.testmachinelist.testnullipaddress,0.100225056264066,False,False,False
1439,50.0,hadoop,MachineList,org.apache.hadoop.util.testmachinelist.testwildcard,0.0,False,False,False
1440,50.0,hadoop,NativeCrc32,org.apache.hadoop.util.testnativecrc32.testcalculatechunkedsumsbytearrayfail,0.0,False,False,False
1441,50.0,hadoop,NativeCrc32,org.apache.hadoop.util.testnativecrc32.testcalculatechunkedsumsbytearraysuccess,0.0,False,False,False
1442,50.0,hadoop,NativeCrc32,org.apache.hadoop.util.testnativecrc32.testverifychunkedsumsbytearrayfail,0.0,False,False,False
1445,50.0,hadoop,NativeCrc32,org.apache.hadoop.util.testnativecrc32.testverifychunkedsumssuccessoddsize,0.0,False,False,False
1448,50.0,hadoop,ProtoUtil,org.apache.hadoop.util.testprotoutil.testrpcclientid,0.0,False,False,False
1449,50.0,hadoop,ReflectionUtils,org.apache.hadoop.util.testreflectionutils.testgetdeclaredfieldsincludinginherited,0.0,False,False,False
1450,50.0,hadoop,RunJar,org.apache.hadoop.util.testrunjar.testbigjar,0.0,False,False,False
1451,50.0,hadoop,RunJar,org.apache.hadoop.util.testrunjar.testunjardoesnotlooselastmodify,0.0,False,False,False
1454,50.0,hadoop,Shell,org.apache.hadoop.util.testshell.testenvhelper,0.0,False,False,False
1455,50.0,hadoop,Shell,org.apache.hadoop.util.testshell.testenvvarswithinheritance,0.0,False,False,False
1458,50.0,hadoop,Shell,org.apache.hadoop.util.testshell.testhadoophomeemptydoublequotes,0.0,False,False,False
1465,50.0,hadoop,StringUtils,org.apache.hadoop.util.teststringutils.testisalpha,0.0,False,False,False
1468,50.0,hadoop,ZKUtil,org.apache.hadoop.util.testzkutil.testemptyacl,0.0,False,False,False
1473,50.0,hadoop,MetadataStore,org.apache.hadoop.utils.testmetadatastore.testiteratekeys,0.0,False,False,False
1480,50.0,hadoop,ApplicationEntity,org.apache.hadoop.yarn.api.records.timelineservice.testapplicationentity.testgetapplicationevent,0.0,False,False,False
1481,50.0,hadoop,PlacementConstraintParser,org.apache.hadoop.yarn.api.resource.testplacementconstraintparser.testmultipleconstraintstokenizer,0.0,False,False,False
1484,50.0,hadoop,NodeId,org.apache.hadoop.yarn.api.testnodeid.testnodeid,0.0,False,False,False
1485,50.0,hadoop,ResourcePBImpl,org.apache.hadoop.yarn.api.testresourcepbimpl.testemptyresourcepbinit,0.0,False,False,False
1486,50.0,hadoop,ResourcePBImpl,org.apache.hadoop.yarn.api.testresourcepbimpl.testgetmemory,0.0,False,False,False
1491,50.0,hadoop,AMRMClient,org.apache.hadoop.yarn.client.api.impl.testamrmclient.testamrmclientmatchingfitinferredrack,0.0,False,False,False
1492,50.0,hadoop,AMRMClient,org.apache.hadoop.yarn.client.api.impl.testamrmclient.testamrmcontainerpromotionanddemotionwithautoupdate,0.0,False,False,False
1494,50.0,hadoop,AMRMClient,org.apache.hadoop.yarn.client.api.impl.testamrmclient.testgetmatchingfitwithprofiles,0.0,False,False,False
1496,50.0,hadoop,TimelineClient,org.apache.hadoop.yarn.client.api.impl.testtimelineclient.testpostentities,0.0,False,False,False
1497,50.0,hadoop,TimelineClient,org.apache.hadoop.yarn.client.api.impl.testtimelineclient.testpostentitiesconnectionrefused,0.0,False,False,False
1498,50.0,hadoop,TimelineClient,org.apache.hadoop.yarn.client.api.impl.testtimelineclient.testpostincompleteentities,0.0,False,False,False
1500,50.0,hadoop,YarnClient,org.apache.hadoop.yarn.client.api.impl.testyarnclient.testsignalcontainer,0.0,False,False,False
1502,50.0,hadoop,YarnClientImpl,org.apache.hadoop.yarn.client.api.impl.testyarnclientimpl.testautomatictimelinedelegationtokenloading,0.0,False,False,False
1505,50.0,hadoop,ClusterCLI,org.apache.hadoop.yarn.client.cli.testclustercli.testgetclusternodelabels,0.0,False,False,False
1506,50.0,hadoop,LogsCLI,org.apache.hadoop.yarn.client.cli.testlogscli.testfetchapplictionlogsasanotheruser,0.0,False,False,False
1508,50.0,hadoop,LogsCLI,org.apache.hadoop.yarn.client.cli.testlogscli.testfetchrunningapplicationlogs,0.0,False,False,False
1510,50.0,hadoop,LogsCLI,org.apache.hadoop.yarn.client.cli.testlogscli.testprintcontainerlogmetadata,0.0,False,False,False
1511,50.0,hadoop,RMAdminCLI,org.apache.hadoop.yarn.client.cli.testrmadmincli.testaddtoclusternodelabelswithexclusivitysetting,0.0,False,False,False
1512,50.0,hadoop,RMAdminCLI,org.apache.hadoop.yarn.client.cli.testrmadmincli.testcheckhealth,0.0682162162162162,False,False,False
1514,50.0,hadoop,RMAdminCLI,org.apache.hadoop.yarn.client.cli.testrmadmincli.testrefreshadminacls,0.0,False,False,False
1515,50.0,hadoop,RMAdminCLI,org.apache.hadoop.yarn.client.cli.testrmadmincli.testrefreshnodesgracefulhittimeout,0.0614054054054054,False,False,False
1520,50.0,hadoop,RMAdminCLI,org.apache.hadoop.yarn.client.cli.testrmadmincli.testtransitiontostandby,0.0682162162162162,False,False,False
1524,50.0,hadoop,RMAdminCLI,org.apache.hadoop.yarn.client.cli.testrmadmincli.testupdatenoderesourcetypeswithnonalpharesourceunit,0.015931721194879,False,False,False
1525,50.0,hadoop,RMAdminCLI,org.apache.hadoop.yarn.client.cli.testrmadmincli.testupdatenoderesourcewithovercommittimeout,0.0,False,False,False
1526,50.0,hadoop,SchedConfCLI,org.apache.hadoop.yarn.client.cli.testschedconfcli.testglobalupdate,0.0,False,False,False
1527,50.0,hadoop,SchedConfCLI,org.apache.hadoop.yarn.client.cli.testschedconfcli.testupdatequeues,0.0,False,False,False
1534,50.0,hadoop,YarnCLI,org.apache.hadoop.yarn.client.cli.testyarncli.testgetqueueinfo,0.0,False,False,False
1538,50.0,hadoop,YarnCLI,org.apache.hadoop.yarn.client.cli.testyarncli.testmoveapplicationacrossqueues,0.0,False,False,False
1540,50.0,hadoop,ResourceManagerAdministrationProtocolPBClientImpl,org.apache.hadoop.yarn.client.testresourcemanageradministrationprotocolpbclientimpl.testrefreshnodes,0.0,False,False,False
1543,50.0,hadoop,HAUtil,org.apache.hadoop.yarn.conf.testhautil.testgetconfkeyforrminstance,0.0,False,False,False
1545,50.0,hadoop,HAUtil,org.apache.hadoop.yarn.conf.testhautil.testverifyandsetconfiguration,0.0,False,False,False
1547,50.0,hadoop,AsyncDispatcher,org.apache.hadoop.yarn.event.testasyncdispatcher.testdraindispatcherdraineventsonstop,0.0,False,False,False
1548,50.0,hadoop,RPCUtil,org.apache.hadoop.yarn.ipc.testrpcutil.testremoteruntimeexceptionunwrapping,0.0,False,False,False
1550,50.0,hadoop,RPCUtil,org.apache.hadoop.yarn.ipc.testrpcutil.testremoteyarnexceptionunwrapping,0.0,False,False,False
1553,50.0,hadoop,RPCUtil,org.apache.hadoop.yarn.ipc.testrpcutil.testrpcserviceexceptionunwrapping,0.0,False,False,False
1554,50.0,hadoop,RPCUtil,org.apache.hadoop.yarn.ipc.testrpcutil.testunknownexceptionunwrapping,0.0,False,False,False
1559,50.0,hadoop,AggregatedLogsBlock,org.apache.hadoop.yarn.logaggregation.testaggregatedlogsblock.testbadlogs,0.0,False,False,False
1560,50.0,hadoop,AggregatedLogsBlock,org.apache.hadoop.yarn.logaggregation.testaggregatedlogsblock.testnologs,0.0,False,False,False
