null,idProject,nameProject,productionClass,testCase,isEagerTest,isEagerTestManual,prediction
370,16.0,joda-time,PeriodType,org.joda.time.testperiodtype.testyearmonthdaytime,False,False,False
372,16.0,joda-time,Seconds,org.joda.time.testseconds.testaddtolocaldate,True,False,False
373,16.0,joda-time,Seconds,org.joda.time.testseconds.testfactory_parseseconds_string,False,False,False
381,16.0,joda-time,Weeks,org.joda.time.testweeks.testisgreaterthan,False,False,False
383,16.0,joda-time,Weeks,org.joda.time.testweeks.testtostandardhours,False,False,False
7,16.0,joda-time,CopticChronology,org.joda.time.chrono.testcopticchronology.testleap_6_13,True,False,False
13,16.0,joda-time,EthiopicChronology,org.joda.time.chrono.testethiopicchronology.testfactory,False,False,False
52,16.0,joda-time,ConverterSet,org.joda.time.convert.testconverterset.testaddnullremoved1,False,False,False
83,16.0,joda-time,StringConverter,org.joda.time.convert.teststringconverter.testsetintointervalex_object_chronology2,True,False,True
87,16.0,joda-time,StringConverter,org.joda.time.convert.teststringconverter.testsingleton,True,False,False
90,16.0,joda-time,BaseDateTimeField,org.joda.time.field.testbasedatetimefield.test_getasshorttext_long,False,False,False
98,16.0,joda-time,BaseDateTimeField,org.joda.time.field.testbasedatetimefield.test_set_rp_int_intarray_int,True,False,False
105,16.0,joda-time,MillisDurationField,org.joda.time.field.testmillisdurationfield.test_getname,False,False,False
121,16.0,joda-time,OffsetDateTimeField,org.joda.time.field.testoffsetdatetimefield.test_set_rp_int_intarray_string_locale,True,False,False
139,16.0,joda-time,PreciseDurationDateTimeField,org.joda.time.field.testprecisedurationdatetimefield.test_getdifferenceaslong_long_long,False,False,False
162,16.0,joda-time,UnsupportedDateTimeField,org.joda.time.field.testunsupporteddatetimefield.testnullvaluestogetinstancethrowsexception,False,False,False
167,16.0,joda-time,DateTimeFormat,org.joda.time.format.testdatetimeformat.testformat_hourofday,False,False,False
169,16.0,joda-time,DateTimeFormat,org.joda.time.format.testdatetimeformat.testformat_monthofyearshorttext,False,False,False
185,16.0,joda-time,DateTimeFormatter,org.joda.time.format.testdatetimeformatter.testparsedatetime_simple,False,False,False
191,16.0,joda-time,DateTimeFormatter,org.joda.time.format.testdatetimeformatter.testparseinto_offsetparsed,False,False,False
194,16.0,joda-time,DateTimeFormatter,org.joda.time.format.testdatetimeformatter.testparseinto_zone3,False,False,False
196,16.0,joda-time,DateTimeFormatter,org.joda.time.format.testdatetimeformatter.testparselocaldate_simple,False,False,False
200,16.0,joda-time,DateTimeFormatter,org.joda.time.format.testdatetimeformatter.testparsemutabledatetime_simple_precedence,False,False,False
224,16.0,joda-time,DateTimeFormatterBuilder,org.joda.time.format.testdatetimeformatterbuilder.test_printparseoffset,False,False,False
225,16.0,joda-time,DateTimeFormatterBuilder,org.joda.time.format.testdatetimeformatterbuilder.test_printparseoffsetandzone,False,False,False
228,16.0,joda-time,DateTimeFormatterBuilder,org.joda.time.format.testdatetimeformatterbuilder.test_printparsezoneetcgmt10,False,False,False
230,16.0,joda-time,DateTimeFormatterBuilder,org.joda.time.format.testdatetimeformatterbuilder.test_printparsezoneetcgmt_suffix,False,False,False
231,16.0,joda-time,DateTimeParserBucket,org.joda.time.format.testdatetimeparserbucket.testconstructor_3arg,False,False,False
235,16.0,joda-time,ISODateTimeFormat,org.joda.time.format.testisodatetimeformat.testformat_basicdatetime,False,False,False
269,16.0,joda-time,PeriodFormatterBuilder,org.joda.time.format.testperiodformatterbuilder.testbug2495455,True,False,False
278,16.0,joda-time,PeriodFormatterBuilder,org.joda.time.format.testperiodformatterbuilder.testformatprefixregex2,False,False,False
286,16.0,joda-time,PeriodFormatterBuilder,org.joda.time.format.testperiodformatterbuilder.testmonthsandminutesareconsideredseparateandcaseisnotignored,False,False,False
288,16.0,joda-time,AbstractPartial,org.joda.time.testabstractpartial.testgetfield,True,False,False
292,16.0,joda-time,BaseSingleFieldPeriod,org.joda.time.testbasesinglefieldperiod.testfieldtypeindexmethods,False,False,False
297,16.0,joda-time,DateTimeComparator,org.joda.time.testdatetimecomparator.testbasiccomps5,False,False,False
301,16.0,joda-time,DateTimeComparator,org.joda.time.testdatetimecomparator.testmillis,False,False,False
318,16.0,joda-time,DateTimeUtils,org.joda.time.testdatetimeutils.testgetzone_zone,True,False,False
325,16.0,joda-time,DateTimeZone,org.joda.time.testdatetimezone.testfortimezone_timezone,False,True,True
326,16.0,joda-time,DateTimeZone,org.joda.time.testdatetimezone.testgetname,False,False,False
327,16.0,joda-time,DateTimeZone,org.joda.time.testdatetimezone.testgetnameprovidername,True,False,False
331,16.0,joda-time,DateTimeZone,org.joda.time.testdatetimezone.testpatchednamekeyssydneyhistoric,False,False,False
335,16.0,joda-time,Days,org.joda.time.testdays.testislessthan,False,False,False
338,16.0,joda-time,Days,org.joda.time.testdays.testtostandardhours,True,False,False
347,16.0,joda-time,IllegalFieldValueException,org.joda.time.testillegalfieldvalueexception.testzonetransition,False,False,False
4,16.0,joda-time,CopticChronology,org.joda.time.chrono.testcopticchronology.testequality,False,False,False
9,16.0,joda-time,CopticChronology,org.joda.time.chrono.testcopticchronology.testtostring,False,False,False
16,16.0,joda-time,GJChronology,org.joda.time.chrono.testgjchronology.testcutoveraddweeks,True,False,False
69,16.0,joda-time,ReadableIntervalConverter,org.joda.time.convert.testreadableintervalconverter.testsetintoperiod_object2,False,False,False
86,16.0,joda-time,StringConverter,org.joda.time.convert.teststringconverter.testsetintoperiod_object7,False,False,False
95,16.0,joda-time,BaseDateTimeField,org.joda.time.field.testbasedatetimefield.test_gettype,False,False,False
119,16.0,joda-time,OffsetDateTimeField,org.joda.time.field.testoffsetdatetimefield.test_roundceiling_long,False,False,False
120,16.0,joda-time,OffsetDateTimeField,org.joda.time.field.testoffsetdatetimefield.test_roundhalfeven_long,False,False,False
131,16.0,joda-time,PreciseDateTimeField,org.joda.time.field.testprecisedatetimefield.test_isleap_long,False,False,False
132,16.0,joda-time,PreciseDateTimeField,org.joda.time.field.testprecisedatetimefield.test_set_rp_int_intarray_string_locale,True,False,False
134,16.0,joda-time,PreciseDurationDateTimeField,org.joda.time.field.testprecisedurationdatetimefield.test_addwrapfield_rp_int_intarray_int,False,False,False
135,16.0,joda-time,PreciseDurationDateTimeField,org.joda.time.field.testprecisedurationdatetimefield.test_get,False,False,False
151,16.0,joda-time,PreciseDurationField,org.joda.time.field.testprecisedurationfield.test_getvalueaslong_long,False,False,False
177,16.0,joda-time,DateTimeFormat,org.joda.time.format.testdatetimeformat.testformatparse_textmonthapr_france,False,False,False
207,16.0,joda-time,DateTimeFormatter,org.joda.time.format.testdatetimeformatter.testzonenameneartransition,False,False,False
209,16.0,joda-time,DateTimeFormatterBuilder,org.joda.time.format.testdatetimeformatterbuilder.test_append_nullprinter_parser,False,False,False
212,16.0,joda-time,DateTimeFormatterBuilder,org.joda.time.format.testdatetimeformatterbuilder.test_appendoptional_nullparser,False,False,False
221,16.0,joda-time,DateTimeFormatterBuilder,org.joda.time.format.testdatetimeformatterbuilder.test_localprintparseoffsetandzone,False,False,False
236,16.0,joda-time,ISODateTimeFormat,org.joda.time.format.testisodatetimeformat.testformat_basicdatetimenomillis,False,False,False
250,16.0,joda-time,ISOPeriodFormat,org.joda.time.format.testisoperiodformat.testformatalternatewithweeks,False,False,False
258,16.0,joda-time,PeriodFormat,org.joda.time.format.testperiodformat.test_wordbased_fr_from_nl,False,False,False
268,16.0,joda-time,PeriodFormatterBuilder,org.joda.time.format.testperiodformatterbuilder.testappendliteralthrowsillegalargumentexception,False,False,False
272,16.0,joda-time,PeriodFormatterBuilder,org.joda.time.format.testperiodformatterbuilder.testformatappend_printerparserthenclear,False,False,False
279,16.0,joda-time,PeriodFormatterBuilder,org.joda.time.format.testperiodformatterbuilder.testformatprefixsimple5ignoringprefix,False,False,False
283,16.0,joda-time,PeriodFormatterBuilder,org.joda.time.format.testperiodformatterbuilder.testformatsuffixcomposite1,False,False,False
296,16.0,joda-time,DateTimeComparator,org.joda.time.testdatetimecomparator.testbasiccomps4,False,False,False
302,16.0,joda-time,DateTimeComparator,org.joda.time.testdatetimecomparator.testserialization2,True,False,False
321,16.0,joda-time,DateTimeZone,org.joda.time.testdatetimezone.testdefault,True,False,False
323,16.0,joda-time,DateTimeZone,org.joda.time.testdatetimezone.testforid_string,False,True,True
330,16.0,joda-time,DateTimeZone,org.joda.time.testdatetimezone.testnameprovider,True,False,False
334,16.0,joda-time,Days,org.joda.time.testdays.testfactory_parsedays_string,False,False,False
341,16.0,joda-time,Hours,org.joda.time.testhours.testfactory_standardhoursin_rperiod,False,False,False
349,16.0,joda-time,Minutes,org.joda.time.testminutes.testfactory_standardminutesin_rperiod,False,False,False
353,16.0,joda-time,Minutes,org.joda.time.testminutes.testnegated,False,False,False
354,16.0,joda-time,Minutes,org.joda.time.testminutes.testplus_minutes,False,False,False
366,16.0,joda-time,PeriodType,org.joda.time.testperiodtype.testmaskmonths,False,False,False
377,16.0,joda-time,Seconds,org.joda.time.testseconds.testminus_int,False,False,False
378,16.0,joda-time,Seconds,org.joda.time.testseconds.testtostandarddays,True,False,False
386,16.0,joda-time,Years,org.joda.time.testyears.testfactory_years_int,False,False,False
19,16.0,joda-time,GJChronology,org.joda.time.chrono.testgjchronology.testleap_28feb,True,False,False
33,16.0,joda-time,LenientChronology,org.joda.time.chrono.testlenientchronology.test_sethourofday,False,False,False
35,16.0,joda-time,LenientChronology,org.joda.time.chrono.testlenientchronology.test_strictchrononolgy_chicago,True,False,False
50,16.0,joda-time,ConverterManager,org.joda.time.convert.testconvertermanager.testremoveinstantconverter3,True,False,False
59,16.0,joda-time,NullConverter,org.joda.time.convert.testnullconverter.testsetinto_object_chronology2,False,False,False
75,16.0,joda-time,StringConverter,org.joda.time.convert.teststringconverter.testgetdurationmillis_object1,True,False,False
108,16.0,joda-time,MillisDurationField,org.joda.time.field.testmillisdurationfield.test_getvalueaslong_long,False,False,False
113,16.0,joda-time,OffsetDateTimeField,org.joda.time.field.testoffsetdatetimefield.test_getasshorttext_rp_locale,False,False,False
118,16.0,joda-time,OffsetDateTimeField,org.joda.time.field.testoffsetdatetimefield.test_issupported,False,False,False
130,16.0,joda-time,PreciseDateTimeField,org.joda.time.field.testprecisedatetimefield.test_getname,False,False,False
144,16.0,joda-time,PreciseDurationDateTimeField,org.joda.time.field.testprecisedurationdatetimefield.test_gettype,False,False,False
153,16.0,joda-time,ScaledDurationField,org.joda.time.field.testscaleddurationfield.test_constructor,True,False,False
154,16.0,joda-time,ScaledDurationField,org.joda.time.field.testscaleddurationfield.test_getdifference_long_int,False,False,False
160,16.0,joda-time,ScaledDurationField,org.joda.time.field.testscaleddurationfield.test_getvalueaslong_long_long,False,False,False
165,16.0,joda-time,DateTimeFormat,org.joda.time.format.testdatetimeformat.testformat_dayofweekshorttext,False,False,False
175,16.0,joda-time,DateTimeFormat,org.joda.time.format.testdatetimeformat.testformatparse_texteraad_uk,False,False,False
186,16.0,joda-time,DateTimeFormatter,org.joda.time.format.testdatetimeformatter.testparseinto_monthday_feb29,False,False,False
188,16.0,joda-time,DateTimeFormatter,org.joda.time.format.testdatetimeformatter.testparseinto_monthday_withdefaultyear_feb29,False,False,False
197,16.0,joda-time,DateTimeFormatter,org.joda.time.format.testdatetimeformatter.testparselocaldate_weekyear_month_week_2012,False,False,False
198,16.0,joda-time,DateTimeFormatter,org.joda.time.format.testdatetimeformatter.testparselocaldate_year_month_week_2010,False,False,False
203,16.0,joda-time,DateTimeFormatter,org.joda.time.format.testdatetimeformatter.testparsemutabledatetime_zone3,False,False,False
213,16.0,joda-time,DateTimeFormatterBuilder,org.joda.time.format.testdatetimeformatterbuilder.test_appendtimezoneid,False,False,False
218,16.0,joda-time,DateTimeFormatterBuilder,org.joda.time.format.testdatetimeformatterbuilder.test_appendtimezoneoffset_print_min3max3,False,False,False
234,16.0,joda-time,DateTimeParserBucket,org.joda.time.format.testdatetimeparserbucket.testsaverestorestate_samestates,False,False,False
252,16.0,joda-time,PeriodFormat,org.joda.time.format.testperiodformat.test_getdefault_formattwofields,False,False,False
256,16.0,joda-time,PeriodFormat,org.joda.time.format.testperiodformat.test_wordbased_fr_cached,False,False,False
273,16.0,joda-time,PeriodFormatterBuilder,org.joda.time.format.testperiodformatterbuilder.testformatdays,False,False,False
274,16.0,joda-time,PeriodFormatterBuilder,org.joda.time.format.testperiodformatterbuilder.testformathours,False,False,False
290,16.0,joda-time,BaseSingleFieldPeriod,org.joda.time.testbasesinglefieldperiod.testfactory_between_rinstant,True,True,False
303,16.0,joda-time,DateTimeComparator,org.joda.time.testdatetimecomparator.testwow,False,False,False
312,16.0,joda-time,DateTimeFieldType,org.joda.time.testdatetimefieldtype.test_weekyear,False,False,False
319,16.0,joda-time,DateTimeUtils,org.joda.time.testdatetimeutils.testoffsetmillis,True,False,False
328,16.0,joda-time,DateTimeZone,org.joda.time.testdatetimezone.testgetshortname_berlin,True,False,False
333,16.0,joda-time,Days,org.joda.time.testdays.testaddtolocaldate,True,False,False
358,16.0,joda-time,Months,org.joda.time.testmonths.testislessthan,False,False,False
363,16.0,joda-time,PeriodType,org.joda.time.testperiodtype.testissupported,False,False,False
371,16.0,joda-time,PeriodType,org.joda.time.testperiodtype.testyearweekdaytime,False,False,False
382,16.0,joda-time,Weeks,org.joda.time.testweeks.testislessthan,False,False,False
384,16.0,joda-time,Years,org.joda.time.testyears.testconstants,False,False,False
10,16.0,joda-time,CopticChronology,org.joda.time.chrono.testcopticchronology.testwithzone,False,False,False
14,16.0,joda-time,EthiopicChronology,org.joda.time.chrono.testethiopicchronology.testsampledate,False,False,False
20,16.0,joda-time,GJChronology,org.joda.time.chrono.testgjchronology.testtimefields,True,False,False
21,16.0,joda-time,GregorianChronology,org.joda.time.chrono.testgregorianchronology.testfactory,False,False,False
29,16.0,joda-time,ISOChronology,org.joda.time.chrono.testisochronology.testmaximumvalue,True,True,False
38,16.0,joda-time,ConverterManager,org.joda.time.convert.testconvertermanager.testaddinstantconverter1,False,False,False
45,16.0,joda-time,ConverterManager,org.joda.time.convert.testconvertermanager.testgetpartialconverterokmultiplematches,False,False,False
71,16.0,joda-time,ReadablePeriodConverter,org.joda.time.convert.testreadableperiodconverter.testtostring,True,False,False
